Anime Title,entry_id,entry_type,english_name,japanese_name,tmdb_id,anilist_id,Avg. Words/Episode,Unique Words,Kanji Difficulty (1-100),Vocab Difficulty (1-100),Overall Difficulty (1-100),Vocab Density (%),poster_url,episodes,status,genres,start_year,average_score,anilist_img_filename,anilist_status,tmdb_img_filename
Tokyo no Yukiotoko,7376.0,drama_tv,Yukio in Tokyo,東京の雪男,tv:218782,,530,881,29.7,9.2,19.4,3.08,https://image.tmdb.org/t/p/w500/1uAXkeTmceu9KAoFAHpGG5GAxfa.jpg,5.0,FINISHED,"Drama, Comedy",2023.0,,,not_anilist,
Ubawareta Bokutachi,10314.0,drama_tv,The Record of Murder,奪われた僕たち,tv:249169,,393,882,33.4,8.7,21.0,2.93,https://image.tmdb.org/t/p/w500/nKSuRZl5iAzpMxFwGBSO25mzzaH.jpg,6.0,FINISHED,Drama,2024.0,,,not_anilist,
Oyabaka Seishun Hakusho,4541.0,drama_tv,Daddy is My Classmate,親バカ青春白書,tv:106742,,1031,1751,24.5,8.0,16.3,2.74,https://image.tmdb.org/t/p/w500/1Lr7LguwSPnAFoUyxCIltOU9A26.jpg,7.0,FINISHED,"Drama, Comedy",2020.0,,,not_anilist,
Modern Love Tokyo,9759.0,drama_tv,Modern Love Tokyo,モダンラブ・東京～さまざまな愛の形～,tv:208596,,518,1257,26.4,8.8,17.6,2.98,https://image.tmdb.org/t/p/w500/8hRXZ57tykJs4NXjmub7u1PQuB6.jpg,7.0,FINISHED,Drama,2022.0,,,not_anilist,
Crosstail. Tantei Kyoushitsu,3772.0,drama_tv,,クロステイル ～探偵教室～,tv:158579,,1211,2248,34.4,8.8,21.6,2.97,https://image.tmdb.org/t/p/w500/b9MfkCd8N6iozwu8MhgXIDnHUpo.jpg,8.0,FINISHED,"Mystery, Crime",2022.0,60.0,,not_anilist,
Otou-san to Yobasete,3221.0,drama_tv,Let Me Call You Father-in-Law,お義父さんと呼ばせて,tv:81574,,1181,2220,29.9,9.5,19.7,3.17,https://image.tmdb.org/t/p/w500/l7E26uTaNjHi60CnhltMaoL9jfu.jpg,9.0,FINISHED,Drama,2016.0,70.0,,not_anilist,
Oh! My Boss! Koi wa Bessatsu de,4061.0,drama_tv,Oh My Boss! Love not included,オー! マイ・ボス! 恋は別冊で,tv:116644,,993,2089,32.5,8.7,20.6,2.94,https://image.tmdb.org/t/p/w500/qHqFDnqw5f7FhJpIYKuFGqOI52c.jpg,10.0,FINISHED,Drama,2021.0,,,not_anilist,
"Seisei Suru Hodo, Aishiteru",3280.0,drama_tv,Love Catharsis,せいせいするほど、愛してる,tv:67432,,937,1921,34.5,9.0,21.7,3.02,https://image.tmdb.org/t/p/w500/eniCTP51eRBbog9V6nNgNBBO1Ds.jpg,10.0,FINISHED,Drama,2016.0,,,not_anilist,
Kotatsu ga Nai Ie,6981.0,drama_tv,"Worry Not, She's the Boss",コタツがない家,tv:234253,,1630,2823,38.7,8.8,23.7,2.97,https://image.tmdb.org/t/p/w500/mjxbRf1bXpJUOgHaOJ7QH2uVldM.jpg,10.0,FINISHED,"Drama, Comedy",2023.0,,,not_anilist,
Shitsuren Chocolatier,2685.0,drama_tv,Heartbroken Chocolatier,失恋ショコラティエ,tv:72270,,924,1864,28.3,6.9,17.6,2.41,https://image.tmdb.org/t/p/w500/l3GwRfhHIQtlSyn1hfF9hLOWjm4.jpg,11.0,FINISHED,Drama,2014.0,,,not_anilist,
Yuru Yuri,1728.0,anime_tv,YuruYuri,ゆるゆり,,10495.0,472,1669,22.0,8.5,15.2,2.87,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx10495-DPgiSu1vTi6p.jpg,12.0,FINISHED,"Comedy, Slice of Life",2011.0,74.0,bx10495-DPgiSu1vTi6p.jpg,downloaded,
Sukina Otoko to Wakaretai,2861.0,drama_tv,Sukina Otoko to Wakaretai,好きなオトコと別れたい,tv:245306,,386,1322,23.7,9.3,16.5,3.11,https://image.tmdb.org/t/p/w500/BRVvNRIWfiqNSxO0vhZyeD1zTE.jpg,12.0,FINISHED,Drama,2024.0,,,not_anilist,
101 Kaime no Proposal,4837.0,drama_tv,The 101st Proposal,101回目のプロポーズ,tv:48455,,887,2043,24.8,8.3,16.6,2.83,https://image.tmdb.org/t/p/w500/hQFPgZkQJ6QJOPSfBUhKqdptc7q.jpg,12.0,FINISHED,Drama,1991.0,,,not_anilist,
"Shin no Nakama ja Nai to Yuusha no Party wo Oidasareta node, Henkyou de Slow Life suru Koto ni shimashita",1361.0,anime_tv,"Banished from the Hero’s Party, I Decided to Live a Quiet Life in the Countryside",真の仲間じゃないと勇者のパーティーを追い出されたので、辺境でスローライフすることにしました,,126213.0,611,754,37.4,9.9,23.6,3.55,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx126213-cXF3hsCcOipI.jpg,13.0,FINISHED,"Action, Adventure, Fantasy, Romance, Slice of Life",2021.0,68.0,bx126213-cXF3hsCcOipI.jpg,downloaded,
Hirogaru Sky! Precure,1229.0,anime_tv,Soaring Sky! Precure,ひろがるスカイ！プリキュア,,157883.0,295,2807,20.7,8.3,14.5,2.82,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx157883-ib9fXLLjUy5m.png,50.0,FINISHED,"Action, Fantasy, Mahou Shoujo",2023.0,74.0,bx157883-ib9fXLLjUy5m.png,downloaded,
Tochuu Gesha,5167.0,drama_tv,,途中下車,,,1019,491,30.2,5.7,18.0,2.06,,,,,,,,not_anilist,
Umibe no Etranger,225.0,anime_movie,The Stranger by the Shore,海辺のエトランゼ,,112788.0,769,439,15.0,10.7,12.8,3.51,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx112788-yzq8eEwO6wan.jpg,1.0,FINISHED,"Drama, Romance, Slice of Life",2020.0,77.0,bx112788-yzq8eEwO6wan.jpg,downloaded,
"Welcome, Now Get Lost",9610.0,drama_tv,"Welcome, Now Get Lost",罵倒村,tv:289737,,2870,840,18.6,9.4,14.0,3.14,https://image.tmdb.org/t/p/w500/9JfbDhqz8qGLtbeWin3N2VHYXKJ.jpg,1.0,RELEASING,Comedy,2025.0,,,not_anilist,
Incite Mill. 7-kakan no Death Game,7828.0,drama_movie,The Incite Mill,インシテミル ７日間のデス・ゲーム,movie:63484,,1098,481,23.9,9.2,16.6,3.1,https://image.tmdb.org/t/p/w500/aMhT3m6dIporATHJCBhlG3i9iRp.jpg,1.0,FINISHED,"Drama, Horror, Thriller, Mystery",2010.0,,,not_anilist,
Shiawase no Kioku,5345.0,drama_movie,The Memories of Happiness,しあわせの記憶,movie:565333,,2134,763,26.7,7.9,17.3,2.72,https://image.tmdb.org/t/p/w500/ms3VkvOMHlpizOyww6kpcHalteB.jpg,1.0,FINISHED,"Drama, TV Movie",2017.0,,,not_anilist,
Kantai,8948.0,drama_movie,Hospitalité,歓待,movie:81633,,1103,446,26.9,8.6,17.7,2.9,https://image.tmdb.org/t/p/w500/9W41v5d7unmm3if5JSOHyYpTKnh.jpg,1.0,FINISHED,"Comedy, Drama",2011.0,,,not_anilist,
Asaichi,7513.0,drama_tv,Asaichi,あさイチ,tv:126672,,1492,1223,33.1,7.2,20.1,2.5,https://image.tmdb.org/t/p/w500/g4jb6h0zSCC45kG68jQxGUHQlXt.jpg,1.0,In Production,,2010.0,,,not_anilist,
Ichido Shinda Tsuma,10601.0,drama_tv,,いちど死んだ妻,tv:257641,,1703,635,38.5,8.9,23.7,2.99,NO POSTER,1.0,RELEASING,,2000.0,,,not_anilist,
Nekketsu Single Father. Shinbun Kisha Shinsho Keigo no Jiken File,10530.0,drama_tv,,熱血シングル・ファザー〜新聞記者・新庄圭吾の事件ファイル〜,tv:228443,,2497,1810,44.2,8.9,26.5,2.99,NO POSTER,1.0,RELEASING,,2004.0,,,not_anilist,
Kyakuhongeinin,10660.0,drama_tv,Kyakuhongeinin,脚本芸人,tv:257187,,622,703,33.0,8.7,20.9,2.95,https://image.tmdb.org/t/p/w500/yLJTxkjLEP2ypw164RcAs3RRvIZ.jpg,3.0,RELEASING,,2022.0,,,not_anilist,
3000-yen no Tsukai kata,10304.0,drama_tv,3000 Yen: How to Enrich Life,三千円の使いかた,tv:214370,,1015,1819,33.4,9.4,21.4,3.15,https://image.tmdb.org/t/p/w500/lU3MlqNaENCauRrcLykXY8htIck.jpg,8.0,FINISHED,Drama,2023.0,,,not_anilist,
Babysitter Gin!,4347.0,drama_tv,Babysitter Gin!,ベビーシッター・ギン!,tv:91450,,996,2169,34.4,9.2,21.8,3.09,https://image.tmdb.org/t/p/w500/ptjyDEXoItw5ClW0bQi28HhCI41.jpg,10.0,FINISHED,Comedy,2019.0,80.0,,not_anilist,
Cain to Abel,3305.0,drama_tv,Cain and Abel,カインとアベル,tv:69465,,992,2065,40.7,9.3,25.0,3.12,https://image.tmdb.org/t/p/w500/96D7gab3CxKH65oeVNIzJtnKOOj.jpg,10.0,FINISHED,Drama,2016.0,70.0,,not_anilist,
Sakura no Oyakodon,3934.0,drama_tv,Sakura's Oyakodon,さくらの親子丼,tv:81289,,807,2933,33.1,8.4,20.7,2.85,https://image.tmdb.org/t/p/w500/9a7hC2qfj4Ivlq0Fz81fiJLdVHC.jpg,26.0,FINISHED,Drama,2017.0,70.0,,not_anilist,
The Fox’s Summer,6695.0,drama_tv,The Fox's Summer,,tv:82437,,715,3616,30.4,8.6,19.5,2.92,https://image.tmdb.org/t/p/w500/2ds2QtyGtYR9OAygAsrbukVO8vg.jpg,44.0,FINISHED,"Drama, Comedy",2017.0,,,not_anilist,
Uso Kara Hajimaru Koi(1),,,,,,,1114,496,24.7,8.6,16.7,2.92,,,,,,,,not_anilist,
Scrap and Build,5315.0,drama_tv,,スクラップ・アンド・ビルド,,,1098,549,39.9,8.3,24.1,2.82,,,,,,,,not_anilist,
"Sekai no Chuushin de, Ai wo Sakebu",8867.0,drama_movie,Crying Out Love in the Center of the World,世界の中心で、愛をさけぶ,movie:36091,,1175,552,24.1,10.9,17.5,3.57,https://image.tmdb.org/t/p/w500/aoQyo9jszUXm0r04zEsazfRSprh.jpg,1.0,FINISHED,"Drama, Romance",2004.0,,,not_anilist,
Gakkou no Kaidan 3,7557.0,drama_movie,Haunted School 3,学校の怪談3,movie:359096,,1147,424,24.3,6.1,15.2,2.18,https://image.tmdb.org/t/p/w500/zi23gAA5tFBW3DWMSOteyp3FyU2.jpg,1.0,FINISHED,Horror,1997.0,,,not_anilist,
Uso Kara Hajimaru Koi,5656.0,drama_movie,Love that Begins with Lies,嘘から始まる恋,movie:844406,,1116,498,26.6,8.7,17.6,2.93,https://image.tmdb.org/t/p/w500/5v0o3PDkrNOfgaoKy46erL29HR2.jpg,1.0,FINISHED,"Drama, Romance, TV Movie",2021.0,,,not_anilist,
Futari wa Precure. Max Heart (Movie),8601.0,anime_movie,,ふたりはプリキュアー マックスハート (映画),,1930.0,1247,434,27.3,8.3,17.8,2.81,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx1930-HNXYwRGpu1aK.jpg,1.0,FINISHED,"Action, Adventure, Fantasy, Mahou Shoujo",2005.0,65.0,bx1930-HNXYwRGpu1aK.jpg,downloaded,
Yo nimo Kimyou na Monogatari ’21 Aki no Tokubetsu-hen,5663.0,drama_movie,Tales of the Bizarre: 2021 Fall Special,世にも奇妙な物語 '21秋の特別編,movie:901030,,1620,709,28.8,8.6,18.7,2.9,https://image.tmdb.org/t/p/w500/9mCVBtlTenpsdFwJWchynhHPNNj.jpg,1.0,FINISHED,"Drama, Fantasy",2021.0,,,not_anilist,
Kakuu OL Nikki,8210.0,drama_movie,Fictitious OL Diary,架空OL日記,movie:744392,,3225,989,27.7,8.9,18.3,3.01,https://image.tmdb.org/t/p/w500/7RfbfLLBjciuakfPebiJsEPYSNy.jpg,1.0,FINISHED,Comedy,2020.0,,,not_anilist,
Kateikyoshi ga Hodoku!,5024.0,drama_tv,Home Teacher Solves!,家庭教師が解く!,tv:195074,,2024,821,45.1,7.9,26.5,2.72,NO POSTER,1.0,RELEASING,,,,,not_anilist,
Fence,10125.0,drama_tv,Fence,フェンス,tv:218363,,1078,1659,32.9,7.0,19.9,2.43,https://image.tmdb.org/t/p/w500/cQPmTW2zLPXrptHQqTnKzo5F5zn.jpg,5.0,FINISHED,"Drama, Crime, Mystery",2023.0,,,not_anilist,
Blanket Cats,3914.0,drama_tv,Blanket Cats,ブランケット・キャッツ,tv:71877,,805,1319,32.9,8.0,20.5,2.74,https://image.tmdb.org/t/p/w500/zs1AylVrFUbtReHjQgVGMhs2d1f.jpg,7.0,FINISHED,Drama,2017.0,,,not_anilist,
Mitsu to Doku,7046.0,drama_tv,Honey and Poison,蜜と毒,tv:240775,,350,330,26.1,9.9,18.0,3.57,https://image.tmdb.org/t/p/w500/a4nbwahSaxJda4i5FwCNW8BU9tH.jpg,10.0,FINISHED,Drama,2024.0,,,not_anilist,
Shiroi Kage,4576.0,drama_tv,,白い影,tv:26779,,709,1493,30.3,7.8,19.1,2.68,https://image.tmdb.org/t/p/w500/7e6rdlkm2E31XsIYHCkuTtflvGk.jpg,10.0,FINISHED,Drama,2001.0,40.0,,not_anilist,
Death Note (2015),3170.0,drama_tv,Death Note (2015),デスノート (2015),tv:63648,,1082,2292,34.9,8.5,21.7,2.88,https://image.tmdb.org/t/p/w500/4hA8qcsmwgVpSCRmDGeW3WsCxol.jpg,11.0,FINISHED,"Crime, Drama",2015.0,,,not_anilist,
Mirai Nikki Another World,2498.0,drama_tv,Future Diary Another World,未来日記 Another World,tv:45840,,499,1199,35.2,6.9,21.1,2.42,https://image.tmdb.org/t/p/w500/rasclNYrUJY6GnwnduktPM3Ce3c.jpg,11.0,FINISHED,"Action & Adventure, Sci-Fi & Fantasy",2012.0,,,not_anilist,
Vampire Heaven,2574.0,drama_tv,Vampire Heaven,ヴァンパイア・ヘヴン,tv:71597,,301,1044,25.3,9.2,17.2,3.07,https://image.tmdb.org/t/p/w500/8X5B4SGb8pC579DbboFCPx0KDeK.jpg,12.0,FINISHED,"Drama, Sci-Fi & Fantasy, Comedy",2013.0,,,not_anilist,
Kami nomi zo Shiru Sekai II,5824.0,anime_tv,The World God Only Knows II,神のみぞ知るセカイⅡ,,10080.0,379,1393,29.0,8.6,18.8,2.9,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx10080-KdDI4cgYn3pq.jpg,12.0,FINISHED,"Comedy, Romance, Supernatural",2011.0,76.0,bx10080-KdDI4cgYn3pq.jpg,downloaded,
DEATH NOTE,994.0,anime_tv,Death Note,DEATH NOTE,,1535.0,589,3673,44.8,8.5,26.6,2.88,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx1535-kUgkcrfOrkUM.jpg,37.0,FINISHED,"Mystery, Psychological, Supernatural, Thriller",2006.0,84.0,bx1535-kUgkcrfOrkUM.jpg,downloaded,
The White Olive Tree,9666.0,drama_tv,The White Olive Tree,,tv:252774,,756,3713,30.4,7.6,19.0,2.61,https://image.tmdb.org/t/p/w500/sLJ7z9IT0nLXJbuszYbZ4uy8AOO.jpg,38.0,FINISHED,Drama,2025.0,,,not_anilist,
Pretty Rhythm. Aurora Dream,600.0,anime_tv,,プリティーリズム オーロラドリーム,,10257.0,452,2382,25.9,7.4,16.6,2.55,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx10257-zwbhwbaZ7Zr1.jpg,51.0,FINISHED,"Drama, Music, Romance, Sports",2011.0,73.0,bx10257-zwbhwbaZ7Zr1.jpg,downloaded,
Koshigaya Saikou,5413.0,drama_tv,Koshigaya is the best,越谷サイコー,,,1412,539,32.2,8.1,20.1,2.76,,,,,,,,not_anilist,
"Love Me, Love Me Not",4758.0,drama_movie,"Love Me, Love Me Not",思い、思われ、ふり、ふられ,movie:682427,,1494,584,22.9,7.3,15.1,2.54,https://image.tmdb.org/t/p/w500/7zirwLdaNDa1042g3lby6wkD2xu.jpg,1.0,FINISHED,"Drama, Romance",2020.0,,,not_anilist,
Hanatabamitai na Koi wo Shita,4820.0,drama_movie,We Made a Beautiful Bouquet,花束みたいな恋をした,movie:695932,,2198,869,23.3,6.4,14.8,2.27,https://image.tmdb.org/t/p/w500/73EMVPCQ3G2mTLgXJrFuOgxJfkp.jpg,1.0,FINISHED,"Romance, Drama",2021.0,,,not_anilist,
Dear Friends,5950.0,drama_movie,Dear Friends,Dear Friends ディア フレンズ,movie:58057,,1576,526,24.8,10.2,17.5,3.36,https://image.tmdb.org/t/p/w500/pMePPS2FNDFOhdX82CyjjH537wg.jpg,1.0,FINISHED,Drama,2007.0,60.0,,not_anilist,
Noroware no Hashi,6536.0,drama_movie,The Bridge Curse,呪われの橋,movie:678489,,950,435,26.2,9.5,17.8,3.16,https://image.tmdb.org/t/p/w500/iUEu2FZLWZlLKoFqifK5o33mBHk.jpg,1.0,FINISHED,"Horror, Thriller, Mystery",2020.0,,,not_anilist,
Love Live! Nijigasaki Gakuen School Idol Doukoukai. Kanketsu-hen 1,9989.0,anime_movie,,ラブライブ！虹ヶ咲学園スクールアイドル同好会 完結編 第1章,,166476.0,1382,637,28.3,8.8,18.5,2.97,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx166476-2MRsdtwMRZxR.jpg,1.0,FINISHED,"Music, Slice of Life",2024.0,76.0,bx166476-2MRsdtwMRZxR.jpg,downloaded,
Ojou-san Tantei. Tokimeki Renpatsu!,9679.0,drama_movie,Young Lady Detectives: Heart Beat!,お嬢さん探偵　ときめき連発！,movie:779695,,746,361,29.5,8.7,19.1,2.95,https://image.tmdb.org/t/p/w500/tWrGa9uNvPzdw9apLDoHFl47wNz.jpg,1.0,FINISHED,"Drama, Crime",1987.0,,,not_anilist,
Watashi no Atama no Naka no Keshigomu,6587.0,drama_movie,A Moment to Remember,私の頭の中の消しゴム,movie:15859,,1206,612,29.8,10.3,20.0,3.4,https://image.tmdb.org/t/p/w500/s9ulpxLbkeJTTYxqLVUl6PreLGN.jpg,1.0,FINISHED,"Drama, Romance",2004.0,,,not_anilist,
Hanzai Toshi. NO WAY OUT,6773.0,drama_movie,The Roundup: No Way Out,犯罪都市 NO WAY OUT,movie:955555,,1748,747,30.5,8.6,19.6,2.92,https://image.tmdb.org/t/p/w500/1H0Es1v3H8QNlv6LKIKT4DdgdmO.jpg,1.0,FINISHED,"Action, Crime, Comedy, Thriller",2023.0,,,not_anilist,
Tokumei Kakarichou Tadano Hitoshi. Saigo no Gekijouban,6142.0,drama_movie,Mr. Tadano's Secret Mission: From Japan With Love,特命係長 只野仁 最後の劇場版,movie:37841,,1617,777,31.8,9.1,20.5,3.06,https://image.tmdb.org/t/p/w500/gBI3pEX95x1a7cZHH8dgigttLkW.jpg,1.0,FINISHED,,2008.0,,,not_anilist,
LoveHotel ni Okeru Jouji to Plan no Hate,9138.0,drama_movie,LOVEHOTEL ni Okeru Jouji to PLAN no Hate,LOVEHOTELに於ける情事とPLANの涯て,movie:669799,,2326,704,32.5,9.1,20.8,3.05,https://image.tmdb.org/t/p/w500/2fWxjB2SzpRJefjw4oJpFrRTHOx.jpg,1.0,FINISHED,"Comedy, Mystery, Drama",2019.0,70.0,,not_anilist,
Shrink. Seishinkai Yowai,7389.0,drama_tv,,Shrink―精神科医ヨワイ―,tv:250558,,1318,1051,37.6,9.2,23.4,3.08,https://image.tmdb.org/t/p/w500/mz25QgHIQ6JvE8HCRv4iXJ8880r.jpg,3.0,FINISHED,Drama,2024.0,,,not_anilist,
Onna no Sensou. Bachelor Satsujin Jiken,4680.0,drama_tv,Women's War: Bachelor Murder Case,女の戦争〜バチェラー殺人事件〜,tv:128165,,500,1020,31.1,8.0,19.6,2.73,https://image.tmdb.org/t/p/w500/bsPXTc4enAdeQxFtbNlTDSBd2wZ.jpg,6.0,FINISHED,Drama,2021.0,,,not_anilist,
Ofan Burakku. Nanatsu no Idenshi,4145.0,drama_tv,Orphan Black – 7 GENES,オーファン・ブラック～七つの遺伝子～,tv:92598,,650,1399,34.8,8.2,21.5,2.79,https://image.tmdb.org/t/p/w500/uqb7t799zOcR7EPGaORgvw2W96u.jpg,8.0,CANCELED,"Drama, Mystery",2017.0,,,not_anilist,
Gakeppuchi Hoteru,4187.0,drama_tv,Hotel on the Brink!,崖っぷちホテル！,tv:78306,,1290,2442,34.8,8.6,21.7,2.91,https://image.tmdb.org/t/p/w500/5xsHZXLyxiSVU06rPidQA4zuuGo.jpg,10.0,FINISHED,Comedy,2018.0,,,not_anilist,
Akimahende!,9538.0,drama_tv,Akimahende!,あきまへんで！,tv:36289,,1178,2205,28.2,9.1,18.7,3.06,https://image.tmdb.org/t/p/w500/deNIdJjphSYUSK6RYGVPRSvpHLP.jpg,11.0,FINISHED,,1998.0,,,not_anilist,
Kanojo mo Kanojo,1162.0,anime_tv,"Girlfriend, Girlfriend",カノジョも彼女,,126192.0,456,1387,22.9,8.3,15.6,2.82,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx126192-3fFbZJFSwrHH.jpg,12.0,FINISHED,"Comedy, Ecchi, Romance, Slice of Life",2021.0,63.0,bx126192-3fFbZJFSwrHH.jpg,downloaded,
Kinshichou Paradise. Shibuya kara Ippon,6220.0,drama_tv,Kinshicho Paradise,錦糸町パラダイス～渋谷から一本～,tv:254850,,382,1403,26.0,9.2,17.6,3.08,https://image.tmdb.org/t/p/w500/s7cY9bdgYFxWXxgo3Q0UPcVvs3A.jpg,12.0,FINISHED,Drama,2024.0,80.0,,not_anilist,
NOBLESSE,4757.0,anime_tv,Noblesse,NOBLESSE -ノブレス-,,116005.0,485,1067,28.0,7.5,17.7,2.58,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx116005-yfngIe9aBaJw.jpg,13.0,FINISHED,"Action, Supernatural",2020.0,66.0,bx116005-yfngIe9aBaJw.jpg,downloaded,
Shopping Ou Louis,6717.0,drama_tv,Shopaholic Louis,ショッピング王ルイ,tv:67272,,984,2856,32.1,8.6,20.4,2.92,https://image.tmdb.org/t/p/w500/dxXgYXjBPr19ylM0f8kuY3bn8fM.jpg,16.0,FINISHED,"Comedy, Drama",2016.0,,,not_anilist,
Megutan tte Mahou Tsukaeru no？,4794.0,drama_tv,,メグたんって魔法つかえるの?,tv:125009,,3594,1617,34.1,8.5,21.3,2.88,https://image.tmdb.org/t/p/w500/8hxIKFrBtkV8yqnI9u2hCtVG0P1.jpg,24.0,FINISHED,,2012.0,,,not_anilist,
Amagami SS,155.0,anime_tv,Amagami SS,アマガミSS,,8676.0,528,3152,28.5,8.8,18.7,2.97,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/nx8676-rpRpE8lD4tbw.png,25.0,FINISHED,"Comedy, Romance, Slice of Life",2010.0,69.0,nx8676-rpRpE8lD4tbw.png,downloaded,
Kamen Rider Blade,207.0,drama_tv,Kamen Rider Blade,仮面ライダー剣,tv:262251,,299,2307,28.3,9.2,18.8,3.09,https://image.tmdb.org/t/p/w500/4ygMmCaV6GVZUEDTWa4V3kUzoLC.jpg,49.0,FINISHED,"Action & Adventure, Drama, Kids, Sci-Fi & Fantasy",2004.0,90.0,,not_anilist,
Aikatsu! 3,5536.0,anime_tv,,アイカツ! 3,,20794.0,494,3244,27.3,6.3,16.8,2.24,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx20794-r0UUSFxLc9QN.jpg,51.0,FINISHED,Music,2014.0,76.0,bx20794-r0UUSFxLc9QN.jpg,downloaded,
doukyusei,,,,,,,1042,421,18.6,10.5,14.5,3.45,,,,,,,,not_anilist,
Aikatsu on Parade!,,,,,,,450,2215,24.2,7.8,16.0,2.67,,,,,,,,not_anilist,
Sakanaya Blues,5429.0,drama_tv,,魚屋ブルース,,,727,346,29.9,10.0,19.9,3.58,,,,,,,,not_anilist,
Tomica Hero Rescue Force,,,,,,,411,3693,29.0,8.4,18.7,2.84,,,,,,,,not_anilist,
Dare Mo Shiranai Shimura Ken. Nokoshite Kureta Saigo No Message,5608.0,drama_tv,No one knows Ken Shimura - Leave Me The Last Message -,誰も知らない志村けん -残してくれた最後のメッセージ-,,,1998,685,32.8,7.9,20.3,2.7,,,,,,,,not_anilist,
先生を消す方程式。,,,,,,,485,991,34.4,8.8,21.6,2.96,,,,,,,,not_anilist,
Yokomichi Yonosuke,5947.0,drama_movie,A Story of Yonosuke,横道世之介,movie:200145,,1998,698,16.2,10.5,13.3,3.45,https://image.tmdb.org/t/p/w500/tbXzGpXL2eEQTS7ZPqBuQsAv7sR.jpg,1.0,FINISHED,"Drama, Romance, Comedy",2013.0,70.0,,not_anilist,
Kono Ko wa Jaaku,8309.0,drama_movie,This Child Is Evil,この子は邪悪,movie:958017,,1029,385,24.1,5.0,14.6,1.85,https://image.tmdb.org/t/p/w500/5fzR9gFSWwJKv73AChGuOt5dEm3.jpg,1.0,FINISHED,"Thriller, Family, Drama",2022.0,,,not_anilist,
Ookami Kodomo no Ame to Yuki,649.0,anime_movie,Wolf Children,おおかみこどもの雨と雪,,12355.0,1606,796,25.5,8.6,17.1,2.91,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx12355-wNsvhEsXEgrH.png,1.0,FINISHED,"Drama, Fantasy, Romance, Slice of Life",2012.0,83.0,bx12355-wNsvhEsXEgrH.png,downloaded,
Watashi wa Hikari wo Nigitteiru,9041.0,drama_movie,Mio on the Shore,わたしは光をにぎっている,movie:594398,,967,421,26.0,8.6,17.3,2.9,https://image.tmdb.org/t/p/w500/gJWA9cfowpXfZFGbMchubKkOngj.jpg,1.0,FINISHED,Drama,2019.0,,,not_anilist,
Udon,10042.0,drama_movie,Udon,うどん,movie:15284,,2836,1006,28.6,8.4,18.5,2.86,https://image.tmdb.org/t/p/w500/slbm5ontU6HfL9kiaARSijAe3Qx.jpg,1.0,FINISHED,"Comedy, Drama",2006.0,,,not_anilist,
Dr. Kotou Shinryoujo,7794.0,drama_movie,Dr. Coto's Clinic,Dr.コトー診療所,movie:1019421,,2158,757,30.3,8.5,19.4,2.87,https://image.tmdb.org/t/p/w500/r2NCtKJs6DV2mrk1JCZn5cw064n.jpg,1.0,FINISHED,Drama,2022.0,,,not_anilist,
Okaasan ga Issho,9413.0,drama_movie,"To Mom, With Love",お母さんが一緒,movie:1281484,,2560,683,30.2,9.7,20.0,3.24,https://image.tmdb.org/t/p/w500/v96rRd9iWSRUWVEKptGlwS5SUfE.jpg,1.0,FINISHED,"Drama, Comedy",2024.0,80.0,,not_anilist,
Ashita no Kazoku,5565.0,drama_movie,Tomorrow's Family,あしたの家族,movie:718225,,2179,666,31.2,9.6,20.4,3.21,https://image.tmdb.org/t/p/w500/dNlkNSTXlihT1SHaKHEnh5PBoCw.jpg,1.0,FINISHED,"TV Movie, Comedy, Drama, Family, Romance",2020.0,70.0,,not_anilist,
Yuko no Tenbin,10909.0,drama_movie,A Balance,由宇子の天秤,movie:741648,,1871,798,34.3,9.4,21.9,3.15,https://image.tmdb.org/t/p/w500/kWrLgN2bnjR8ia41uHOZY6fXRik.jpg,1.0,FINISHED,Drama,2021.0,,,not_anilist,
Oz Land. Egao no Maho Oshiemasu,10765.0,drama_movie,Oz Land,オズランド 笑顔の魔法おしえます。,movie:544610,,1815,730,37.3,8.8,23.1,2.98,https://image.tmdb.org/t/p/w500/6Q0dBOSh3sQz4ncR1KLH0XWAZGa.jpg,1.0,FINISHED,"Adventure, Drama, Comedy",2018.0,,,not_anilist,
Mousou Kanojo,3159.0,drama_tv,Fantasy Girlfriend,妄想彼女,tv:86997,,364,551,24.6,7.4,16.0,2.54,https://image.tmdb.org/t/p/w500/l34tkhuzFOnscFXKdkFwCSc2eCn.jpg,4.0,FINISHED,Comedy,2015.0,,,not_anilist,
